epoch,auc,binary_accuracy,loss,precision,recall,val_auc,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.9805354475975037,0.9716843962669373,0.08037201315164566,0.866852879524231,0.7974258661270142,NA,NA,NA,NA,NA
1,0.9779868125915527,0.969533383846283,0.08659747987985611,0.8638742566108704,0.7718741297721863,NA,NA,NA,NA,NA
2,0.9780009388923645,0.9693173170089722,0.08726473152637482,0.8748180270195007,0.7558939456939697,NA,NA,NA,NA,NA
3,0.977781355381012,0.9696735739707947,0.0870429277420044,0.8792385458946228,0.7556387782096863,NA,NA,NA,NA,NA
4,0.9791742563247681,0.9716280102729797,0.08250533789396286,0.8825945258140564,0.7777962684631348,NA,NA,NA,NA,NA
0,0.9933792948722839,0.9866952896118164,0.03809511661529541,0.9373707175254822,0.8728655576705933,NA,NA,NA,NA,NA
1,0.9930017590522766,0.9864340424537659,0.03868751972913742,0.9397098422050476,0.8664854764938354,NA,NA,NA,NA,NA
2,0.9926986694335938,0.986043393611908,0.039521098136901855,0.9369543194770813,0.8635449409484863,NA,NA,NA,NA,NA
3,0.9922788143157959,0.9859277606010437,0.0404026098549366,0.9355939030647278,0.8632429838180542,NA,NA,NA,NA,NA
4,0.9926969408988953,0.9859239459037781,0.03957390412688255,0.936903715133667,0.8617825508117676,NA,NA,NA,NA,NA
