epoch,auc,binary_accuracy,loss,precision,recall,val_auc,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.9813564419746399,0.9722430109977722,0.07939166575670242,0.870587944984436,0.8018739819526672,NA,NA,NA,NA,NA
1,0.9795584082603455,0.9704268574714661,0.08351241797208786,0.8723325133323669,0.7753691673278809,NA,NA,NA,NA,NA
2,0.9783760905265808,0.9695940017700195,0.08574943244457245,0.8735730648040771,0.7627713680267334,NA,NA,NA,NA,NA
3,0.9779987335205078,0.9696125984191895,0.08628351986408234,0.8687242269515991,0.7687941789627075,NA,NA,NA,NA,NA
4,0.9801527261734009,0.9706912040710449,0.08202258497476578,0.8751445412635803,0.7756367325782776,NA,NA,NA,NA,NA
0,0.9955238103866577,0.98980313539505,0.02875945344567299,0.9482886791229248,0.9009184241294861,NA,NA,NA,NA,NA
1,0.9945933818817139,0.989375114440918,0.03001532331109047,0.9487012624740601,0.8938480615615845,NA,NA,NA,NA,NA
2,0.9940993785858154,0.9894053339958191,0.030258895829319954,0.9493707418441772,0.893572986125946,NA,NA,NA,NA,NA
3,0.9947080612182617,0.98980712890625,0.028830936178565025,0.9491283893585205,0.9000014662742615,NA,NA,NA,NA,NA
4,0.9952563047409058,0.989993691444397,0.02826637588441372,0.9491803050041199,0.9028217196464539,NA,NA,NA,NA,NA
